game_id,Platform,g_company,game_n,genre,rating,release_date,price
552380,windows,Jonathan Bartram,[ R.U.M.A ],Action,8.571428571,2016-11-05,0.79
968170,windows,Alscenic,[it\'s possible],Casual,10,2018-11-19,1.7
671690,windows,TCR,[MARS] Total Warfare,Action,7.142857143,2018-12-01,0.0
454320,windows,[OneManBand],[the Sequence],Indie,9.310344828,2016-03-30,1.59
785750,windows,disfactNoir,[東方二次] Senran Meisuishu Tactics / 戦乱命萃酒タクティクス,Simulation,9.5,2018-02-01,15.49
879270,windows,Jesper Skjærbæk,\'1st Core: The Zombie Killing Cyborg\',Action,10,2018-06-30,3.99
879310,windows,Purple Tree,\'90s Football Stars,Action,6,2018-12-11,7.19
439550,windows,Skobbejak Games,\'n Verlore Verstand,Adventure,4.651162791,2016-04-05,10.99
371550,windows,No Pest Productions,A Bastard\'s Tale,Action,8.118811881,2015-05-26,3.99
968500,windows,Colestia,A Bewitching Revolution,Indie,9.615384615,2019-04-09,0.0
327410,windows,Freebird Games,A Bird Story,Adventure,8.392206336,2014-11-07,2.79
437530,windows,Dowino,A Blind Legend,Action,8,2016-04-07,4.99
639720,windows,Emanuele Leoncilli,A Bloody Night,Violent,7.894736842,2017-06-22,3.99
825370,windows,Michaela Laws,A Bloody Party,Adventure,6,2019-01-24,3.99
959750,windows,Squiddershins,A Book of Beasts and Buddies,Adventure,9.823529412,2018-11-14,0.0
708100,windows,Pixel Island,A Boy and His Beard,Action,7.058823529,2018-02-09,0.0
281200,windows,Abstraction Games,A Boy and His Blob,Adventure,6.819407008,2016-01-19,6.99
975220,windows,S.A. DigiWorks,A Business Power,Simulation,0,2018-12-02,3.99
617430,windows,Life a Little,A Butterfly in the District of Dreams,Casual,10,2017-05-12,6.99
717610,windows,The Wandering Ben,A Case of Distrust,Adventure,8.875,2018-02-08,11.39
427760,windows,Wolf & Wood Interactive Ltd,A Chair in a Room : Greenwater,Adventure,8.759398496,2016-03-30,18.99
976970,windows,Levhi,A Cheesy Game,Casual,10,2018-11-29,3.99
620080,windows,Unison Shift: Blossom,A Clockwork Ley-Line: The Borderline of Dusk,Sexual Content,9.310344828,2017-12-18,15.49
717120,windows,Sky Trail Ltd,A Collection of Bad Moments,Action,6.666666667,2018-01-12,2.89
977950,windows,7th Beat Games,A Dance of Fire and Ice,Indie,9.242038217,2019-01-24,2.09
468530,windows,Cloak and Dagger Games,A Date in the Park,Adventure,8.636796949,2016-07-19,0.0
742230,windows,橘喵喵,A Day For A Kitten,Indie,6.857142857,2017-11-29,1.69
526890,windows,RetroEpic Software,A Day in the Woods,Casual,10,2016-10-26,3.99
517680,windows,JoqLePecheur,A dead world\'s dream,Adventure,7.419354839,2016-09-20,0.0
569430,windows,RP Studios,A Demon\'s Game - Episode 1,Violent,6.842105263,2017-02-09,2.79
503820,windows,Amaterasu Software,A Detective\'s Novel,Adventure,6.882591093,2016-07-28,0.79
506560,windows,Pinky Up Games,A Divided Light,Casual,10,2018-04-03,1.69
456760,windows,DebonosuWorks Inc.,A dragon girl looks up at the endless sky,Action,8.928571429,2016-10-27,6.99
709140,windows,Vidas Salavejus,A Dream For Aaron,Action,7.333333333,2018-03-09,5.59
333970,windows,Thoughtshelter Games,A Druid\'s Duel,Indie,7.378640777,2015-02-25,5.79
515010,windows,Ask An Enemy Studios,A Duel Hand Disaster: Trackher,Action,10,2017-08-28,3.99
577080,windows,Oubliette,A Dump in the Dark,Sexual Content,6.464088398,2018-01-24,1.69
383020,windows,Ludvig Larsson,a Family of Grave Diggers,Action,5.384615385,2016-01-08,6.99
345020,windows,Ayrik,A Feeble Saga,Action,7.222222222,2019-02-25,3.99
793220,windows,Santima Games,A Fine Mess,Adventure,7.857142857,2018-02-23,2.09
559330,windows,Innerspace VR,A Fisherman\'s Tale,Adventure,9.668246445,2019-01-22,13.99
229810,windows,FarmerGnome,A Fistful of Gun,Action,6.761904762,2015-09-23,9.99
963830,windows,Cardinal Game Studio,A Flappy Bird in Real Life,Casual,10,2018-10-31,1.69
586670,windows,GB Patch Games,A Foretold Affair,Casual,10,2017-03-10,9.99
958320,windows,Marco Amadei,A Front Too Far: Normandy,Action,6.805555556,2018-12-20,4.99
927990,windows,byolivierb,A Game About,Free to Play,9.147982063,2018-11-06,0.0
467090,windows,Nuno Donato,A Game of Changes,Casual,5.227272727,2016-06-02,4.99
200370,windows,Zeal Game Studio,A Game of Dwarves,Strategy,6.221719457,2012-10-23,7.99
58550,windows,Cyanide Studios,A Game of Thrones - Genesis,Strategy,3.236714976,2011-09-28,6.99
890740,windows,Not Chicken Games,A Gentlemanly Adventure,Adventure,10,2018-11-02,5.79
603810,windows,Stanislaw Truchowski,A Girls Fabric Face,Adventure,8.481012658,2017-03-10,1.99
579160,windows,Q-Ball Games LLC,A God-Like Backhand!,Action,4,2017-02-16,0.79
307570,windows,Grundislav Games,A Golden Wake,Adventure,7.023809524,2014-10-09,6.99
655470,windows,StarSystemStudios™,A Goo Adventure,Action,5.172413793,2017-07-13,0.79
316610,windows,Alan Hazelden,A Good Snowman Is Hard To Build,Indie,9.563106796,2015-02-25,6.99
449220,windows,RMAL,A grande bagunça espacial - The big space mess,Action,6.234146341,2016-04-05,0.79
585190,windows,EP Games®,A Gummy\'s Life,Action,8.235294118,2018-10-02,11.39
620200,windows,Ertal Games,A Hand in the Darkness,Sexual Content,8.875,2017-08-01,6.99
643950,windows,NinjaBee,A Handful of Keflings,Simulation,3.636363636,2018-01-25,15.49
253230,windows,Gears for Breakfast,A Hat in Time,Adventure,9.795961149,2017-10-05,22.99
554550,windows,Enyx Studios,A Haunting : Witching Hour,Violent,3.636363636,2017-10-30,3.99
453300,windows,Pon Pon Games,A Healer Only Lives Twice,Indie,8.034188034,2016-06-02,3.99
434160,windows,MadGearGames,A Hole New World,Action,8.245614035,2017-05-19,6.99
437250,windows,Pixel Trickery,A House of Many Doors,Indie,8.600823045,2017-02-03,7.99
397270,windows,St. Michael\'s Girls School,A Kiss For The Petals - Remembering How We Met,Adventure,9.265890779,2015-09-25,5.59
516640,windows,Raw Lion Workshop,A Large Quantity Of Mushrooms,Adventure,7.5,2017-03-23,6.99
433600,windows,Legend Studio,A Legend of Luca,Action,8.350515464,2016-04-05,14.99
1058430,windows,Alessandro Roberti,A Legionary\'s Life,Indie,7.333333333,2019-04-19,6.1
389170,windows,Dumativa Creative Studio,A Lenda do Herói - O Herói desta Canção,Adventure,9.156883671,2016-03-24,11.99
766280,windows,CreSpirit,A Light in the Dark,Violent,9.466824645,2018-06-15,11.39
449250,windows,Hanabira,A Little Lily Princess,Indie,9.336734694,2016-05-19,10.99
576160,windows,One Bit Studio,A Long Road Home,Adventure,10,2017-01-31,1.69
461030,windows,Jonathan Mulcahy,A Long Way Home,Adventure,6.470588235,2016-05-27,1.59
613040,windows,Cruel Byte,A Lost Room,Adventure,6.153846154,2017-04-05,6.99
864380,windows,KateGamesStudio,A Lot Like Love,Adventure,1.666666667,2018-06-18,3.99
992960,windows,Andrew C. Wang,A Lullaby of Colors VR,Casual,6,2019-02-21,3.99
555630,windows,illuCalab,A Magical High School Girl / 魔法の女子高生,Adventure,7.591240876,2016-11-22,6.99
936000,windows,QOVAQ,A Mars Adventure: Redturtle,Adventure,5,2018-09-26,5.79
269630,windows,Dev Arc,A Mass of Dead,Action,5,2015-07-15,3.99
510040,windows,Worthing & Moncrieff,A Matter of Murder,Adventure,9.62962963,2016-09-01,2.09
683080,windows,A Mazeing Tower Defense,A Mazeing Tower Defense,Action,2.857142857,2017-08-29,1.59
964100,windows,Genlivpat,A meadow Piece,Casual,6,2019-03-07,10.99
520150,windows,Choice of Games,A Midsummer Night\'s Choice,Adventure,8.636363636,2016-08-25,5.19
578720,windows,Laundry Bear Games,A Mortician\'s Tale,Casual,6.181818182,2017-10-18,7.19
772680,windows,Studio Oleomingus,a Museum of Dubious Splendors,Adventure,7.659574468,2018-03-06,0.0
105000,windows,Daedalic Entertainment,A New Beginning - Final Cut,Adventure,7.610350076,2012-12-11,7.99
628650,windows,Red Phoenix Studios,A New World: Kingdoms,Casual,0,2017-10-05,5.19
523210,windows,Accidental Queens,A Normal Lost Phone,Casual,8.726415094,2017-01-26,1.99
699510,windows,Game e Arte,A Nova Califórnia,Action,7.142857143,2017-11-19,5.19
560200,windows,AppGeneration,A Number\'s life,Casual,8.571428571,2016-12-13,2.79
827540,windows,LJumpStarTD,A Penny For Some Motivation,Adventure,5,2018-04-10,0.79
899190,windows,Lingtan Studio,A Piece of Wish upon the Stars,Adventure,9.402985075,2018-11-04,6.19
699160,windows,Shaman Games Studio,A Plot Story,Casual,4.594594595,2017-09-21,3.99
461380,windows,Warfare Studios,A Princess\' Tale,Adventure,5.862068966,2016-05-20,3.99
654000,windows,Axiomatic Games,A Quick Death,Action,10,2017-07-11,0.79
860930,windows,Eitan Prince,A Quiet Mind,Adventure,5,2018-06-04,1.69
347280,windows,Sheado.net,A Quiver of Crows,Action,7.105263158,2016-10-19,10.99
744810,windows,Mojiken Studio,A Raven Monologue,Casual,9.531886024,2018-01-11,0.0
792370,windows,Risin\' Goat,A Rite from the Stars,Adventure,9.333333333,2018-07-18,11.39
603530,windows,Matt Bitner Games,A Robot Named Fight!,Violent,9.003322259,2017-09-07,10.29
886390,windows,iQuantile,A Roll-Back Story,Adventure,7.142857143,2018-08-30,3.99
454330,windows,René Bühling,A Room Beyond,Adventure,8.235294118,2017-06-13,5.59
788740,windows,Digital Bento,A Salem Witch Trial - Murder Mystery,Adventure,7.045454545,2018-02-22,2.09
625370,windows,DimleTeam,A SECOND BEFORE US,Adventure,5.757575758,2017-05-10,2.89
908960,windows,Gamebringer,A Second Chance,Adventure,10,2019-01-07,4.79
714360,windows,SirGoose,A Shawn Story,Adventure,2.5,2017-10-04,0.79
463480,windows,Gameland Arr En Dee,A Shooty Bit,Action,7.777777778,2017-02-20,1.59
974840,windows,Google,A Show of Kindness,Adventure,10,2018-11-15,0.0
745960,windows,MoeNovel,A Sky Full of Stars,Adventure,9.534883721,2017-12-15,13.99
753440,windows,bc likes you,A Small Robot Story,Adventure,9.333333333,2017-12-19,3.99
654810,windows,m12y,A Snake\'s Tale,Indie,10,2017-07-06,1.99
746900,windows,Armogaste,A song in the void,Action,10,2019-03-15,11.39
889220,windows,ImproVive,A Stickman Reality,Casual,8.888888889,2018-10-07,0.0
278360,windows,Gone North Games,A Story About My Uncle,Adventure,9.160789124,2014-05-28,9.99
856450,windows,Hot Byte Games,A Story of a Band,Indie,10,2018-06-19,3.99
791760,windows,Yellow Panda Games,A Story of Distress,Action,5.714285714,2018-04-02,7.19
1026810,windows,Towerfilm,A Story of Us - ep. 1 - First Memories,Adventure,5,2019-02-27,4.79
372570,windows,Spline Games,A Stroke of Fate: Operation Bunker,Adventure,4.285714286,2015-08-24,4.99
10240,windows,SPLine,A Stroke of Fate: Operation Valkyrie,Adventure,6,2011-10-28,4.99
421630,windows,Hosted Games,A Study in Steampunk: Choice by Gaslight,Indie,9.696969697,2015-11-20,2.89
919150,windows,NikuTreat,A Sun Of Salt,Sexual Content,8.571428571,2018-08-28,3.99
500320,windows,ExperaGameStudio,A Tale of Caos: Overture,Adventure,7.027027027,2016-12-21,5.99
852570,windows,Studio Clangore,A Tale of Pirates: a Dummy Mutiny,Action,6.666666667,2018-05-23,2.89
603870,windows,Crystal Shard,A Tale of Two Kingdoms,Adventure,9.411764706,2017-10-31,8.99
461340,windows,Aldorlea Games,A Timely Intervention,Adventure,8.333333333,2017-03-24,6.99
934470,windows,Blet Studio!,A Top-Down Job: Blood Gain,Action,6.666666667,2018-09-25,0.79
779050,windows,Games for May,A tractor,Casual,7.5,2018-08-15,0.0
545410,windows,Piotr Bunkowski,A Trip to Yugoslavia: Director\'s Cut,Action,6.974789916,2017-02-22,0.79
804400,windows,Bergie Games,A Turd\'s Life,Action,8.75,2018-03-14,2.09
313870,windows,Autumn Moon,A Vampyre Story,Adventure,5.833333333,2014-07-15,14.99
496380,windows,Spilt Milk Studios Ltd,A Verdant Hue,Casual,6,2016-07-26,9.99
207650,windows,Misfits Attic,A Virus Named TOM,Action,5.540935673,2012-08-01,6.99
776360,windows,SCRAWL,A Walk Along the Wall,Action,10,2018-01-16,2.89
842420,windows,Something Dark Studios,A Walk in the Woods,Adventure,3.968871595,2018-05-01,0.0
1036530,windows,BlueTreeGames,A way up!,Action,8,2019-03-08,3.99
498450,windows,Richard Haraším,A Week of Circus Terror,Indie,5.666666667,2016-08-05,3.99
429580,windows,NewWestGames,A Wild Catgirl Appears!,Adventure,5.643153527,2016-01-04,1.99
925340,windows,ebi-hime,A Winter\'s Daydream,Indie,10,2018-10-15,4.79
397780,windows,Choice of Games,A Wise Use of Time,Indie,8.224299065,2015-09-04,5.19
280040,windows,Lost Decade Games,A Wizard\'s Lizard,Action,6.850961538,2014-06-16,6.99
373470,windows,Lost Decade Games,A Wizard\'s Lizard: Soul Thief,Action,8.113207547,2016-04-05,6.99
395270,windows,David Szymanski,A Wolf in Autumn,Adventure,7.434782609,2015-10-27,1.59
683930,windows,Class of  2016-2017,A Wonder,Adventure,5.176470588,2017-11-13,0.0
698520,windows,Dimfrost,A Writer And His Daughter,Adventure,8.461538462,2017-11-02,1.69
436220,windows,Futuretown,A-10 VR,Action,9.444444444,2016-04-05,3.99
538330,windows,CTN Design,A-Escape VR,Adventure,6.25,2017-03-31,3.99
460910,windows,phime studio LLC,A-Gents,Action,8.067226891,2016-04-20,3.99
264460,windows,Bloober Team SA,A-Men,Action,4.042553191,2014-01-24,6.99
294190,windows,Bloober Team SA,A-Men 2,Adventure,4.285714286,2015-06-24,5.99
578210,windows,XREAL Games,A-Tech Cybernetic VR,Action,8.707224335,2017-03-15,15.9
249930,windows,ARTDINK,A-Train 8,Simulation,4.347826087,2013-09-18,14.99
278550,windows,ARTDINK,A-Train 9 V4.0 : Japan Rail Simulator,Simulation,7.46031746,2015-10-21,44.99
492090,windows,ARTDINK,A-Train PC Classic / みんなのA列車で行こうPC,Simulation,8.064516129,2016-12-13,44.99
386540,windows,GameArt Studio GmbH,A.I. Invasion,Action,3.484848485,2015-09-30,6.99
423180,windows,GameArt Studio GmbH,A.I. Space Corps,Action,2.222222222,2016-02-05,3.99
46200,windows,SkyRiver Studios,A.I.M. Racing,Action,7.2,2010-01-22,0.0
289180,windows,SkyRiver Studios,A.I.M.2 Clan Wars,Action,7.711267606,2014-05-22,1.99
918120,windows,Mia Blais-Côté,A.L.A.N.: Rift Breakers,Casual,10,2018-09-05,1.69
315340,windows,Extend Studio,A.R.E.S. Extinction Agenda EX,Action,7.75147929,2014-10-03,7.19
92300,windows,Extend Studio,A.R.E.S.: Extinction Agenda,Action,6.903304774,2011-01-19,3.99
341750,windows,FirstForever Studios,A.V.,Adventure,5.882352941,2015-02-13,4.99
986320,windows,vadimalexepta,AA Touch Gun!,Casual,0,2018-12-04,0.79
499890,windows,Mad Fellows,Aaero,Action,8.64142539,2017-04-11,10.99
222640,windows,Cyanide Studio,Aarklash: Legacy,Adventure,7.672552167,2013-09-12,12.39
253670,windows,Aartform,Aartform Curvy 3D 3.0,Animation & Modeling,7.333333333,2013-11-12,75.99
294060,windows,Lumenox ehf,Aaru\'s Awakening,Action,7.107438017,2015-02-23,10.99
279480,windows,Games Up,Abalone,Casual,5.490196078,2014-04-23,5.19
944120,windows,Purple Studios,Abalyte,Action,7.394366197,2018-10-15,0.0
551860,windows,Fireblade Software,Abandon Ship,Adventure,7.124010554,2018-02-21,14.99
975030,windows,Devious Minds,Abandoned,Free to Play,3.928571429,2018-12-28,0.0
509340,windows,munsunghyun,Abandoned Hospital VR,Adventure,7.5,2016-08-03,4.79
444790,windows,Daniil Hasanov,Abandoned Knight,Action,3.32278481,2016-04-27,3.19
397970,windows,Lazy Turtle Games,Abandoned: Chestnut Lodge Asylum,Adventure,7.272727273,2015-09-24,4.99
1003650,windows,ZHANG YAN,Abandonment,Adventure,0,2019-01-04,2.09
776580,windows,Green-eyed Taxi,Abasralsa,Action,6.923076923,2018-01-12,0.79
314350,windows,W3 Studios,Abatron,Action,10,2017-03-10,14.99
921730,windows,Nuclear Box,Abberbury,Action,10,2019-04-18,7.19
478010,windows,EnsenaSoft,ABC Coloring Town,Casual,7.096774194,2016-05-29,1.69
384920,windows,Robert Bonner,ABD: A Beautiful Day,Indie,3.191489362,2015-08-14,18.99
299580,windows,Sunside Inc,Abducted,Action,6.785714286,2015-07-28,10.99
360580,windows,Fun Infused Games,Abduction Action! Plus,Action,4.782608696,2015-09-01,1.59
550810,windows,SEEP,Abduction Bit,Action,9.375,2016-11-14,0.79
498460,windows,Red Iron Labs,Abduction Prologue: The Story Of Jonathan Blake,Violent,1.25,2018-04-11,2.09
458590,windows,Hammerhead VR,ABE VR,Adventure,6.352459016,2016-06-23,0.0
354200,windows,Jarbit,Aberoth,Action,6.111111111,2015-07-17,0.0
794830,windows,Little Angel,Abha "Light on the Path",Adventure,10,2018-10-23,3.99
557570,windows,Skot Leach,Able Black,Indie,10,2016-12-21,3.99
713680,windows,NedoStudio,Ablepsia,Casual,5.563909774,2017-09-27,9.29
837920,windows,Kedexa,Abnormal world: season one,Casual,0,2018-04-18,0.79
662840,windows,Moving Dimensions,Abo Khashem,Action,7.931034483,2018-02-22,23.79
429950,windows,UNDEAD,ABO MANDO,Action,2.769230769,2015-12-31,0.79
548340,windows,Overflow,Abode,Indie,9.382716049,2016-12-01,6.99
611860,windows,Flying Islands Team,Aborigenus,Action,8.148148148,2018-10-17,3.29
448930,windows,Toni Domínguez,About Elise,Adventure,7.623762376,2017-09-26,0.0
547040,windows,Sachonski,Above - VR,Adventure,3.333333333,2016-11-01,2.79
835910,windows,Rasmus Rasmussen,Above the Fold,Indie,6,2018-12-03,10.99
715490,windows,Team Above,Above: The Fallen,Adventure,6,2017-09-18,3.99
345990,windows,Ankama Studio,ABRACA - Imagic Games,Action,7.56097561,2016-03-31,10.99
979000,windows,Argonauts Studios,Abrakadaboom,Action,10,2019-04-18,15.4
661100,windows,Abraxas Interactive,Abraxas Interactive\'s PUSH,Indie,10,2018-03-23,0.79
486880,windows,EJRGames,Abrix for kids,Casual,3.39869281,2016-08-12,3.99
461850,windows,EJRGames,Abrix the robot,Casual,7.042253521,2016-04-29,6.99
752700,windows,XiNFiNiTY Games,Abscond,Action,7.575757576,2017-12-08,0.99
440470,windows,Samuel Sprague,Absence,Action,2.857142857,2016-02-11,4.79
398450,windows,FNGames,Absent,Adventure,8.072289157,2015-08-31,0.0
598090,windows,Dylan Latham,Absent Mind,Violent,4,2017-02-24,0.79
884990,windows,blackHound Studios GbR,Absinth,Action,8,2018-11-21,3.99
555700,windows,Latinas Tomatos,Absoloot,Action,5.3515625,2017-03-15,3.19
806220,windows,Intermediaware,Absolute Blue,Action,6.111111111,2018-04-21,2.89
320140,windows,Funselektor Labs Inc.,Absolute Drift,Action,8.814541623,2015-07-29,8.99
868950,windows,Ideoservo Games,Absolute VR Experiences,Indie,0,2018-09-05,7.19
473690,windows,Sloclap,Absolver,Action,6.6077702,2017-08-29,24.99
678230,windows,Credici,Abstract Arena,Action,6.818181818,2017-08-03,3.99
860520,windows,Dalivi Rikardo,Abstract Golfing,Adventure,8.243243243,2018-05-23,0.79
961190,windows,Nathan Best,Abstract Hell,Action,10,2019-01-04,5.19
714640,windows,katanadeath,Abstractanoid,Action,6.052631579,2018-03-26,1.59
814310,windows,Sultan Sultanov,ABYSS,Action,7.391304348,2018-10-07,2.15
348740,windows,Piao Jingfu,Abyss Cave,Action,8.571428571,2016-07-18,5.19
794760,windows,YANEURAGAMES,ABYSS CRAWLERS plus,Action,9.245283019,2018-03-08,3.99
255070,windows,ACE Team,Abyss Odyssey,Action,6.230946882,2014-07-15,10.99
348730,windows,DarkStar Games,Abyss Raiders: Uncharted,Action,4.16,2015-04-30,3.99
284710,windows,Artifex Mundi,Abyss: The Wraiths of Eden,Adventure,9.004975124,2014-04-03,6.99
694150,windows,Blazing Stick,Abyssal Fall,Action,8.75,2017-08-26,0.79
537380,windows,Led,Abyssal Zone,Casual,10,2017-01-26,5.19
384190,windows,Giant Squid,ABZU,Action,9.268986779,2016-08-02,14.99
672630,windows,Squeaky Wheel Studio Inc,Academia : School Simulator,Indie,6.91011236,2017-09-08,14.99
501180,windows,Cyberith GmbH,Acan\'s Call: Act 1,Action,8.3125,2016-08-11,0.0
376410,windows,Nodbrim Interactive,Acaratus,Adventure,6.315789474,2017-05-25,10.99
994260,windows,Objectif 3D - game,Accel,Action,8.235294118,2019-02-12,0.0
607880,windows,ARTDINK CORPORATION,Accel World VS. Sword Art Online Deluxe Edition,Nudity,7.973568282,2017-09-12,39.99
390710,windows,Orange_Juice,Acceleration of SUGURI 2,Action,7.821782178,2018-03-07,5.99
265170,windows,Orange_Juice,Acceleration of SUGURI X-Edition HD,Action,8.262910798,2014-07-01,4.79
672410,windows,Secret Overground Lab,Access,Action,10,2017-09-29,3.99
562570,windows,Stately Snail,Access Denied,Casual,8.35978836,2016-12-16,1.99
747540,windows,Stefan Preuss,AcChen - Tile matching the Arcade way,Action,10,2017-12-20,2.89
518580,windows,Crows Crows Crows,Accounting (Legacy),Adventure,9.465684017,2016-10-18,0.0
927270,windows,Crows Crows Crows,Accounting+,Action,7.727272727,2018-10-18,11.99
882310,windows,Mirain Mainklain,Accurate Segmentation,Casual,8.360655738,2018-07-26,0.79
949580,windows,Mirain Mainklain,Accurate Segmentation 2,Casual,8.181818182,2018-10-13,0.79
963080,windows,Mirain Mainklain,Accurate Segmentation 3,Casual,9.069767442,2018-11-10,0.79
